country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
CHE,Switzerland,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,55444.970,2019
CHE,Switzerland,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,54274.577,2020
CHE,Switzerland,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,56295.308,2021
CHE,Switzerland,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,56927.805,2022
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,78911.466,1990
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,75072.067,1991
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,73718.098,1992
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,72960.883,1993
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,72640.511,1994
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,73176.209,1995
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,71667.089,1996
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,74228.684,1997
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,75933.450,1998
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,77229.110,1999
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80739.101,2000
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,78718.948,2001
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,76637.294,2002
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,78916.120,2003
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80048.246,2004
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,82829.223,2005
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,84820.403,2006
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,81903.909,2007
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,76571.519,2008
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80067.483,2009
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,83186.064,2010
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,79894.716,2011
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80616.936,2012
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80753.382,2013
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,79838.176,2014
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80969.447,2015
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80243.406,2016
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80021.777,2017
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,79647.764,2018
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,79813.021,2019
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,78445.037,2020
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,80985.638,2021
CHE,Switzerland,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,82109.484,2022
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,57311.662,1990
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,56136.941,1991
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55321.602,1992
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,54999.985,1993
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,54802.430,1994
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55163.998,1995
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55313.533,1996
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,57352.883,1997
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,59154.461,1998
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,60288.428,1999
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,62899.703,2000
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,61916.146,2001
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,60664.951,2002
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,62514.860,2003
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,63532.985,2004
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,66132.262,2005
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67796.791,2006
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,65454.427,2007
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,61836.739,2008
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,64776.160,2009
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,68652.050,2010
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,66074.155,2011
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,66882.195,2012
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67248.496,2013
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,66835.763,2014
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67919.933,2015
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67496.494,2016
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67250.541,2017
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67150.702,2018
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,67530.738,2019
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,66266.629,2020
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,68550.381,2021
CHE,Switzerland,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,69432.787,2022
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.817,1990
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.822,1991
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.825,1992
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.828,1993
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.830,1994
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.832,1995
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.836,1996
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.841,1997
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.849,1998
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.851,1999
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.855,2000
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.859,2001
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.860,2002
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.866,2003
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.872,2004
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.879,2005
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.889,2006
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.896,2007
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.903,2008
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.913,2009
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.920,2010
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.920,2011
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.923,2012
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.928,2013
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.932,2014
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.934,2015
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.934,2016
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.936,2017
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.939,2018
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.942,2019
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.941,2020
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.949,2021
CHE,Switzerland,hdi_f,HDI female,GDI,Gender Development Index,0.949,2022
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.874,1990
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.876,1991
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.879,1992
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.885,1993
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.887,1994
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.890,1995
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.893,1996
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.897,1997
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.900,1998
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.902,1999
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.903,2000
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.907,2001
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.909,2002
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.912,2003
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.917,2004
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.919,2005
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.929,2006
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.937,2007
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.944,2008
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.951,2009
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.953,2010
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.955,2011
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.958,2012
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.961,2013
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.965,2014
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.964,2015
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.968,2016
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.968,2017
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.970,2018
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.973,2019
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.969,2020
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.975,2021
CHE,Switzerland,hdi_m,HDI male,GDI,Gender Development Index,0.977,2022
CHE,Switzerland,hdi_rank,HDI Rank,HDI,Human Development Index,1,2022
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.348,2010
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.159,2011
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.147,2012
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.014,2013
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.271,2014
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.027,2015
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,1.931,2016
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,1.911,2017
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,1.829,2018
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,1.921,2019
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.015,2020
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.010,2021
CHE,Switzerland,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.010,2022
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.795,2010
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.676,2011
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,15.678,2012
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,15.433,2013
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.239,2014
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.501,2015
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.455,2016
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.152,2017
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.932,2018
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.200,2019
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.959,2020
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.669,2021
CHE,Switzerland,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.669,2022
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.683,2010
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.692,2011
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.584,2012
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.667,2013
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.655,2014
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.679,2015
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.343,2016
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.410,2017
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.329,2018
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.215,2019
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.442,2020
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.103,2021
CHE,Switzerland,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.029,2022
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.385,1990
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.648,1991
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.944,1992
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.233,1993
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.494,1994
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.565,1995
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.049,1996
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.232,1997
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.475,1998
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.723,1999
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.834,2000
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.251,2001
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.443,2002
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.532,2003
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.053,2004
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.234,2005
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.546,2006
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.699,2007
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.966,2008
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.985,2009
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.283,2010
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.571,2011
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.616,2012
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.69,2013
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.085,2014
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.847,2015
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.445,2016
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.412,2017
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.561,2018
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.78,2019
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.067,2020
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.987,2021
CHE,Switzerland,le,Life Expectancy at Birth (years),HDI,Human Development Index,84.255,2022
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.713,1990
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.096,1991
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.325,1992
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.416,1993
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.695,1994
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.683,1995
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.981,1996
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.026,1997
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.462,1998
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.473,1999
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.557,2000
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.954,2001
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.948,2002
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.979,2003
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.47,2004
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.695,2005
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.844,2006
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.95,2007
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.172,2008
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.177,2009
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.36,2010
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.675,2011
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.611,2012
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.724,2013
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.1,2014
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.88,2015
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.213,2016
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.35,2017
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.365,2018
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.56,2019
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.078,2020
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.896,2021
CHE,Switzerland,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.932,2022
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.956,1990
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.109,1991
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.45,1992
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.904,1993
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.137,1994
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.292,1995
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.934,1996
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.242,1997
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.314,1998
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.777,1999
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.918,2000
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.349,2001
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.731,2002
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.886,2003
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.432,2004
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.576,2005
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.032,2006
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.247,2007
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.567,2008
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.624,2009
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.023,2010
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.285,2011
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.457,2012
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.511,2013
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.923,2014
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.698,2015
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.527,2016
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.365,2017
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.641,2018
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.897,2019
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.996,2020
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.995,2021
CHE,Switzerland,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,82.484,2022
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,49.33,1990
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.98,1991
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.24,1992
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.88,1993
CHE,Switzerland,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.18,1994
